stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1412_02,,栗木町,,35.3783495,139.6084606,,,0,,,1,
1412_04,,栗木町,,35.3783906,139.6084134,,,0,,,1,
1413_01,,栗田谷,,35.4788289,139.6220858,,,0,,,1,
1413_02,,栗田谷,,35.4793109,139.6214214,,,0,,,1,
1414_01,,グリーンハイツ前,,35.5273506,139.5076742,,,0,,,1,
1414_02,,グリーンハイツ前,,35.5274545,139.5080647,,,0,,,1,
1415_01,,栗の沢,,35.4547564,139.5793472,,,0,,,1,
1415_02,,栗の沢,,35.4548009,139.5795211,,,0,,,1,
1417_01,,グリーンヒル三ツ沢,,35.4812509,139.6104028,,,0,,,1,
1417_02,,グリーンヒル三ツ沢,,35.4811786,139.6102106,,,0,,,1,
1418_01,,クイーンズスクエア,,35.4579028,139.6344361,,,0,,,1,
1418_02,,クイーンズスクエア,,35.4577664,139.6346653,,,0,,,1,
1420_01,,グリーンタウン入口,,35.4358025,139.5634086,,,0,,,1,
1420_02,,グリーンタウン入口,,35.4358995,139.5644770,,,0,,,1,
1421_01,,熊野神社入口,,35.5228672,139.6333967,,,0,,,1,
1421_02,,熊野神社入口,,35.5221500,139.6331467,,,0,,,1,
1601_01,,慶珊寺前,,35.3732561,139.6357300,,,0,,,1,
1601_02,,慶珊寺前,,35.3727747,139.6346164,,,0,,,1,
1602_01,,京急ニュータウン,,35.3876800,139.5544764,,,0,,,1,
1603_01,,京急生麦駅前,,35.4934478,139.6668522,,,0,,,1,
1604_01,,芸術劇場・ＮＨＫ前,,35.4450428,139.6457814,,,0,,,1,
1604_02,,芸術劇場・ＮＨＫ前,,35.4455500,139.6450428,,,0,,,1,
1607_01,,県営栗田谷住宅前,,35.4817339,139.6174786,,,0,,,1,
1607_02,,県営栗田谷住宅前,,35.4816645,139.6175186,,,0,,,1,
1608_01,,県営住宅前,,35.5111217,139.6916320,,,0,,,1,
1608_02,,県営住宅前,,35.5112211,139.6913614,,,0,,,1,
1613_01,,警察本部前,,35.4499875,139.6393961,,,0,,,1,
1613_02,,警察本部前,,35.4498195,139.6399961,,,0,,,1,
1614_01,,源東院,,35.5274661,139.5838697,,,0,,,1,
1614_02,,源東院,,35.5270781,139.5836078,,,0,,,1,
1615_01,,けいゆう病院,,35.4596850,139.6331681,,,0,,,1,
1615_02,,けいゆう病院,,35.4589275,139.6330569,,,0,,,1,
1616_01,,けやき公園,,35.4561642,139.5801031,,,0,,,1,
1616_02,,けやき公園,,35.4569956,139.5799511,,,0,,,1,
1617_01,,ケアプラザ入口,,35.4950553,139.6050295,,,0,,,1,
1617_02,,ケアプラザ入口,,35.4950128,139.6049617,,,0,,,1,
1620_01,,華蔵橋,,35.5464831,139.5551459,,,0,,,1,
1620_02,,華蔵橋,,35.5463003,139.5546814,,,0,,,1,
1800_01,,ゴルフ場入口,,35.3726364,139.6040950,,,0,,,1,
1800_02,,ゴルフ場入口,,35.3724545,139.6041203,,,0,,,1,
1802_01,,こどもの国入口,,35.5596720,139.4866861,,,0,,,1,
1802_02,,こどもの国入口,,35.5595159,139.4871039,,,0,,,1,
1803_01,,小山町,,35.5206142,139.5373534,,,0,,,1,
1803_02,,小山町,,35.5206859,139.5371334,,,0,,,1,
1804_01,,小机駅前,,35.5080375,139.5995778,,,0,,,1,1
1804_02,,小机駅前,,35.5079870,139.5991972,,,0,,,1,2
1805_01,,小机辻,,35.5082989,139.5957722,,,0,,,1,
1805_02,,小机辻,,35.5081303,139.5966631,,,0,,,1,
1806_01,,小港,,35.4296928,139.6623070,,,0,,,1,
1806_02,,小港,,35.4295828,139.6630159,,,0,,,1,
1806_03,,小港,,35.4297603,139.6637895,,,0,,,1,
1806_04,,小港,,35.4297631,139.6640081,,,0,,,1,
1807_01,,小港橋,,35.4333272,139.6635214,,,0,,,1,
1807_02,,小港橋,,35.4336434,139.6635561,,,0,,,1,
1807_03,,小港橋,,35.4329100,139.6654431,,,0,,,1,
1807_04,,小港橋,,35.4332897,139.6656964,,,0,,,1,
1808_01,,黄金町,,35.4399867,139.6232370,,,0,,,1,
1808_02,,黄金町,,35.4407017,139.6229017,,,0,,,1,
1809_01,,御所山,,35.4553992,139.6187864,,,0,,,1,
1809_02,,御所山,,35.4556545,139.6188500,,,0,,,1,
1809_03,,御所山,,35.4550428,139.6186347,,,0,,,1,
1809_04,,御所山,,35.4548753,139.6183975,,,0,,,1,
1810_01,,古泉,,35.4176345,139.6180259,,,0,,,1,
1810_02,,古泉,,35.4176442,139.6172445,,,0,,,1,
1811_01,,子安,,35.4838256,139.6453456,,,0,,,1,
